<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MO.US,D,19700715,000000,0.01615,0.01615,0.01615,0.01615,10998438,0
MO.US,D,19700716,000000,0.01615,0.01615,0.01615,0.01615,27534554,0
MO.US,D,19700717,000000,0.01615,0.01615,0.01615,0.01615,10844620,0
MO.US,D,19700720,000000,0.01615,0.01615,0.01615,0.01615,19689516,0
MO.US,D,19700721,000000,0.01615,0.01615,0.01615,0.01615,13228889,0
MO.US,D,19700722,000000,0.01615,0.01615,0.01615,0.01615,9229457,0
MO.US,D,19700723,000000,0.01615,0.01615,0.01615,0.01615,19074223,0
MO.US,D,19700724,000000,0.01615,0.01615,0.01615,0.01615,4460908,0
MO.US,D,19700727,000000,0.01615,0.01615,0.01615,0.01615,6537529,0
MO.US,D,19700728,000000,0.01615,0.01615,0.01615,0.01615,60760610,0
MO.US,D,19700729,000000,0.01615,0.01615,0.01615,0.01615,37610053,0
MO.US,D,19700730,000000,0.01615,0.01615,0.01615,0.01615,63298708,0
MO.US,D,19700731,000000,0.01615,0.01615,0.01615,0.01615,23919684,0
MO.US,D,19700803,000000,0.01615,0.01615,0.01615,0.01615,20150984,0
MO.US,D,19700804,000000,0.01615,0.01615,0.01615,0.01615,31226345,0
MO.US,D,19700805,000000,0.01615,0.01615,0.01615,0.01615,20381720,0
MO.US,D,19700806,000000,0.01615,0.01615,0.01615,0.01615,40609625,0
MO.US,D,19700807,000000,0.01615,0.01615,0.01615,0.01615,14920958,0
MO.US,D,19700810,000000,0.01615,0.01615,0.01615,0.01615,23535120,0
MO.US,D,19700811,000000,0.01615,0.01615,0.01615,0.01615,23535120,0
MO.US,D,19700812,000000,0.01615,0.01615,0.01615,0.01615,25381020,0
MO.US,D,19700813,000000,0.01615,0.01615,0.01615,0.01615,11536827,0
MO.US,D,19700814,000000,0.01615,0.01615,0.01615,0.01615,6922097,0
MO.US,D,19700817,000000,0.01615,0.01615,0.01615,0.01615,3537961,0
MO.US,D,19700818,000000,0.01615,0.01615,0.01615,0.01615,16689941,0
MO.US,D,19700819,000000,0.01615,0.01615,0.01615,0.01615,27611468,0
MO.US,D,19700820,000000,0.01615,0.01615,0.01615,0.01615,7460475,0
MO.US,D,19700821,000000,0.01615,0.01615,0.01615,0.01615,41686391,0
MO.US,D,19700824,000000,0.01615,0.01615,0.01615,0.01615,68144176,0
MO.US,D,19700825,000000,0.01615,0.01615,0.01615,0.01615,53300133,0
MO.US,D,19700826,000000,0.01615,0.01615,0.01615,0.01615,58607072,0
MO.US,D,19700827,000000,0.01615,0.01615,0.01615,0.01615,53223221,0
MO.US,D,19700828,000000,0.01615,0.01615,0.01615,0.01615,23996590,0
MO.US,D,19700831,000000,0.01615,0.01615,0.01615,0.01615,7845041,0
MO.US,D,19700901,000000,0.01615,0.01615,0.01615,0.01615,18074359,0
MO.US,D,19700902,000000,0.01615,0.01615,0.01615,0.01615,22842917,0
MO.US,D,19700903,000000,0.01615,0.01615,0.01615,0.01615,10383143,0
MO.US,D,19700904,000000,0.01615,0.01615,0.01615,0.01615,16766848,0
MO.US,D,19700908,000000,0.01615,0.01615,0.01615,0.01615,11306092,0
MO.US,D,19700909,000000,0.01615,0.01615,0.01615,0.01615,29995745,0
MO.US,D,19700910,000000,0.01615,0.01615,0.01615,0.01615,44455235,0
MO.US,D,19700911,000000,0.01615,0.01615,0.01615,0.01615,46224213,0
MO.US,D,19700914,000000,0.01615,0.01615,0.01615,0.01615,26688523,0
MO.US,D,19700915,000000,0.01615,0.01615,0.01615,0.01615,5460760,0
MO.US,D,19700916,000000,0.01615,0.01615,0.01615,0.01615,42224782,0
MO.US,D,19700917,000000,0.01615,0.01615,0.01615,0.01615,27688377,0
MO.US,D,19700918,000000,0.01615,0.01615,0.01615,0.01615,41609480,0
MO.US,D,19700921,000000,0.01615,0.01615,0.01615,0.01615,28380589,0
MO.US,D,19700922,000000,0.01615,0.01615,0.01615,0.01615,19689516,0
MO.US,D,19700923,000000,0.01615,0.01615,0.01615,0.01615,175590471,0
MO.US,D,19700924,000000,0.01615,0.01615,0.01615,0.01615,89371932,0
MO.US,D,19700925,000000,0.01615,0.01615,0.01615,0.01615,43224641,0
MO.US,D,19700928,000000,0.01615,0.01615,0.01615,0.01615,23535120,0
MO.US,D,19700929,000000,0.01615,0.01615,0.01615,0.01615,40609625,0
MO.US,D,19700930,000000,0.01615,0.01615,0.01615,0.01615,28918968,0
MO.US,D,19701001,000000,0.01615,0.01615,0.01615,0.01615,39148295,0
MO.US,D,19701002,000000,0.01615,0.01615,0.01615,0.01615,24919542,0
MO.US,D,19701005,000000,0.01615,0.01615,0.01615,0.01615,169745155,0
MO.US,D,19701006,000000,0.01615,0.01615,0.01615,0.01615,81526886,0
MO.US,D,19701007,000000,0.01615,0.01615,0.01615,0.01615,28611331,0
MO.US,D,19701008,000000,0.01615,0.01615,0.01615,0.01615,25996313,0
MO.US,D,19701009,000000,0.01615,0.01615,0.01615,0.01615,23150561,0
MO.US,D,19701012,000000,0.01615,0.01615,0.01615,0.01615,21227755,0
MO.US,D,19701013,000000,0.01615,0.01615,0.01615,0.01615,25381020,0
MO.US,D,19701014,000000,0.01615,0.01615,0.01615,0.01615,52377185,0
MO.US,D,19701015,000000,0.01615,0.0215,0.01615,0.01615,18382011,0
MO.US,D,19701016,000000,0.01615,0.0215,0.01615,0.01615,11921383,0
MO.US,D,19701019,000000,0.01615,0.01615,0.01615,0.01615,56222792,0
MO.US,D,19701020,000000,0.01615,0.01615,0.01615,0.01615,20458640,0
MO.US,D,19701021,000000,0.01615,0.01615,0.01615,0.01615,16997587,0
MO.US,D,19701022,000000,0.01615,0.01615,0.01615,0.01615,72297437,0
MO.US,D,19701023,000000,0.01615,0.01615,0.01615,0.01615,39302115,0
MO.US,D,19701026,000000,0.01615,0.01615,0.01615,0.01615,42916980,0
MO.US,D,19701027,000000,0.01615,0.01615,0.01615,0.01615,14997870,0
MO.US,D,19701028,000000,0.01615,0.01615,0.01615,0.01615,16613029,0
MO.US,D,19701029,000000,0.01615,0.01615,0.01615,0.01615,43378462,0
MO.US,D,19701030,000000,0.01615,0.0215,0.01615,0.0215,37071665,0
MO.US,D,19701102,000000,0.0215,0.0215,0.0215,0.0215,15920820,0
MO.US,D,19701103,000000,0.0215,0.0215,0.0215,0.0215,35071948,0
MO.US,D,19701104,000000,0.0215,0.0215,0.0215,0.0215,34379737,0
MO.US,D,19701105,000000,0.0215,0.0215,0.0215,0.0215,22842917,0
MO.US,D,19701106,000000,0.0215,0.0215,0.0215,0.0215,21996886,0
MO.US,D,19701109,000000,0.0215,0.0215,0.0215,0.0215,31380164,0
MO.US,D,19701110,000000,0.0215,0.0215,0.0215,0.0215,34149004,0
MO.US,D,19701111,000000,0.0215,0.0215,0.0215,0.0215,30995605,0
MO.US,D,19701112,000000,0.0215,0.0215,0.0215,0.0215,33610621,0
MO.US,D,19701113,000000,0.0215,0.0215,0.0215,0.0215,17305241,0
MO.US,D,19701117,000000,0.0215,0.0215,0.0215,0.0215,22535268,0
MO.US,D,19701118,000000,0.0215,0.0215,0.0215,0.0215,24150422,0
MO.US,D,19701119,000000,0.0215,0.0215,0.0215,0.0215,31687815,0
MO.US,D,19701120,000000,0.0215,0.0215,0.0215,0.0215,41071093,0
MO.US,D,19701123,000000,0.0215,0.0215,0.0215,0.0215,40455800,0
MO.US,D,19701124,000000,0.0215,0.0215,0.0215,0.0215,10306230,0
MO.US,D,19701125,000000,0.0215,0.0215,0.0215,0.0215,40071242,0
MO.US,D,19701127,000000,0.0215,0.0215,0.0215,0.0215,20535548,0
MO.US,D,19701130,000000,0.0215,0.0215,0.0215,0.0215,38225344,0
MO.US,D,19701201,000000,0.0215,0.0215,0.0215,0.0215,35917979,0
MO.US,D,19701202,000000,0.0215,0.0215,0.0215,0.0215,19304952,0
MO.US,D,19701203,000000,0.0215,0.0215,0.0215,0.0215,64298565,0
MO.US,D,19701204,000000,0.0215,0.0215,0.0215,0.0215,39071380,0
MO.US,D,19701207,000000,0.0215,0.0215,0.0215,0.0215,29918826,0
MO.US,D,19701208,000000,0.0215,0.0215,0.0215,0.0215,39994330,0
MO.US,D,19701209,000000,0.0215,0.0215,0.0215,0.0215,17843625,0
MO.US,D,19701210,000000,0.0215,0.0215,0.0215,0.0215,21843060,0
MO.US,D,19701211,000000,0.0215,0.0215,0.0215,0.0215,19381862,0
MO.US,D,19701214,000000,0.0215,0.0215,0.0215,0.0215,23842777,0
MO.US,D,19701215,000000,0.0215,0.0215,0.0215,0.0215,39840500,0
MO.US,D,19701216,000000,0.0215,0.0215,0.0215,0.0215,11767561,0
MO.US,D,19701217,000000,0.0215,0.0215,0.0215,0.0215,18228182,0
MO.US,D,19701218,000000,0.0215,0.0215,0.0215,0.0215,20074074,0
MO.US,D,19701221,000000,0.0215,0.0215,0.0215,0.0215,25073368,0
MO.US,D,19701222,000000,0.0215,0.0215,0.0215,0.0215,27688377,0
MO.US,D,19701223,000000,0.0215,0.0215,0.0215,0.0215,24996453,0
MO.US,D,19701224,000000,0.0215,0.0215,0.0215,0.0215,31149426,0
MO.US,D,19701228,000000,0.0215,0.0215,0.0215,0.0215,4768556,0
MO.US,D,19701229,000000,0.0215,0.0215,0.0215,0.0215,31687815,0
MO.US,D,19701230,000000,0.0215,0.0215,0.0215,0.0215,19843341,0
MO.US,D,19701231,000000,0.0215,0.0215,0.0215,0.0215,18382011,0
MO.US,D,19710104,000000,0.0215,0.0215,0.0215,0.0215,14767134,0
MO.US,D,19710105,000000,0.0215,0.0215,0.0215,0.0215,16766848,0
MO.US,D,19710106,000000,0.0215,0.0215,0.0215,0.0215,23304382,0
MO.US,D,19710107,000000,0.0215,0.0215,0.0215,0.0215,10075494,0
MO.US,D,19710108,000000,0.0215,0.0215,0.0215,0.0215,8537251,0
MO.US,D,19710111,000000,0.0215,0.0215,0.0215,0.0215,11844475,0
MO.US,D,19710112,000000,0.0215,0.0215,0.0215,0.0215,10844620,0
MO.US,D,19710113,000000,0.0215,0.0215,0.0215,0.0215,15613167,0
MO.US,D,19710114,000000,0.0215,0.0215,0.0215,0.0215,25150279,0
MO.US,D,19710115,000000,0.0215,0.0215,0.0215,0.0215,18920391,0
MO.US,D,19710118,000000,0.0215,0.0215,0.0215,0.0215,20074074,0
MO.US,D,19710119,000000,0.0215,0.0215,0.0215,0.0215,28303680,0
MO.US,D,19710120,000000,0.0215,0.0215,0.0215,0.0215,19074223,0
MO.US,D,19710121,000000,0.0215,0.0215,0.0215,0.0215,41378745,0
MO.US,D,19710122,000000,0.0215,0.0215,0.0215,0.0215,51608073,0
MO.US,D,19710125,000000,0.0215,0.0215,0.0215,0.0215,10229315,0
MO.US,D,19710126,000000,0.0215,0.0215,0.0215,0.0215,37610053,0
MO.US,D,19710127,000000,0.0215,0.0215,0.0215,0.0215,48762309,0
MO.US,D,19710128,000000,0.0215,0.0215,0.0215,0.0215,19151130,0
MO.US,D,19710129,000000,0.0215,0.0215,0.0215,0.0215,28303680,0
MO.US,D,19710201,000000,0.0215,0.0215,0.0215,0.0215,52992483,0
MO.US,D,19710202,000000,0.0215,0.0215,0.0215,0.0215,73912599,0
MO.US,D,19710203,000000,0.0215,0.0215,0.0215,0.0215,29688093,0
MO.US,D,19710204,000000,0.0215,0.0215,0.0215,0.0215,46762599,0
MO.US,D,19710205,000000,0.0215,0.0215,0.0215,0.0215,22535268,0
MO.US,D,19710208,000000,0.0215,0.0215,0.0215,0.0215,25304105,0
MO.US,D,19710209,000000,0.0215,0.0215,0.0215,0.0215,35994897,0
MO.US,D,19710210,000000,0.0215,0.0215,0.0215,0.0215,10767704,0
MO.US,D,19710211,000000,0.0215,0.0215,0.0215,0.0215,13228889,0
MO.US,D,19710212,000000,0.0215,0.0215,0.0215,0.0215,14844052,0
MO.US,D,19710216,000000,0.0215,0.0215,0.0215,0.0215,14536404,0
MO.US,D,19710217,000000,0.0215,0.0215,0.0215,0.0215,19612601,0
MO.US,D,19710218,000000,0.0215,0.0215,0.0215,0.0215,11306092,0
MO.US,D,19710219,000000,0.0215,0.0215,0.0215,0.0215,18920391,0
MO.US,D,19710222,000000,0.0215,0.0215,0.0215,0.0215,21919965,0
MO.US,D,19710223,000000,0.0215,0.0215,0.0215,0.0215,46301127,0
MO.US,D,19710224,000000,0.0215,0.0215,0.0215,0.0215,33687527,0
MO.US,D,19710225,000000,0.0215,0.0215,0.0215,0.0215,8844896,0
MO.US,D,19710226,000000,0.0215,0.0215,0.0215,0.0215,25534839,0
MO.US,D,19710301,000000,0.0215,0.0215,0.0215,0.0215,16766848,0
MO.US,D,19710302,000000,0.0215,0.0215,0.0215,0.0215,4691645,0
MO.US,D,19710303,000000,0.0215,0.0215,0.0215,0.0215,14459489,0
MO.US,D,19710304,000000,0.0215,0.0215,0.0215,0.0215,24765718,0
MO.US,D,19710305,000000,0.0215,0.0215,0.0215,0.0215,58683982,0
MO.US,D,19710308,000000,0.0215,0.02703,0.0215,0.02703,24073507,0
MO.US,D,19710309,000000,0.02703,0.02703,0.02703,0.02703,20689374,0
MO.US,D,19710310,000000,0.02703,0.02703,0.02703,0.02703,25150279,0
MO.US,D,19710311,000000,0.02703,0.02703,0.02703,0.02703,12459780,0
MO.US,D,19710312,000000,0.02703,0.02703,0.02703,0.02703,15228603,0
MO.US,D,19710315,000000,0.02703,0.02703,0.02703,0.02703,21150845,0
MO.US,D,19710316,000000,0.02703,0.02703,0.02703,0.02703,23304382,0
MO.US,D,19710317,000000,0.02703,0.02703,0.02703,0.02703,24458071,0
MO.US,D,19710318,000000,0.02703,0.02703,0.02703,0.02703,22996738,0
MO.US,D,19710319,000000,0.02703,0.02703,0.02703,0.02703,17151412,0
MO.US,D,19710322,000000,0.02703,0.02703,0.02703,0.02703,8537251,0
MO.US,D,19710323,000000,0.02703,0.02703,0.02703,0.02703,15613167,0
MO.US,D,19710324,000000,0.02703,0.02703,0.02703,0.02703,31533990,0
MO.US,D,19710325,000000,0.02703,0.02703,0.02703,0.02703,30149565,0
MO.US,D,19710326,000000,0.02703,0.02703,0.02703,0.02703,22919825,0
MO.US,D,19710329,000000,0.02703,0.02703,0.02703,0.02703,23535120,0
MO.US,D,19710330,000000,0.02703,0.02703,0.02703,0.02703,24611891,0
MO.US,D,19710331,000000,0.02703,0.02703,0.02703,0.02703,20997022,0
MO.US,D,19710401,000000,0.02703,0.02703,0.02703,0.02703,19689516,0
MO.US,D,19710402,000000,0.02703,0.02703,0.02703,0.02703,5076204,0
MO.US,D,19710405,000000,0.02703,0.02703,0.02703,0.02703,7691215,0
MO.US,D,19710406,000000,0.02703,0.02703,0.02703,0.02703,14997870,0
MO.US,D,19710407,000000,0.02703,0.02703,0.02703,0.02703,11613735,0
MO.US,D,19710408,000000,0.02703,0.02703,0.02703,0.02703,51300417,0
MO.US,D,19710412,000000,0.02703,0.02703,0.02703,0.02703,36456362,0
MO.US,D,19710413,000000,0.02703,0.02703,0.02703,0.02703,32687670,0
MO.US,D,19710414,000000,0.02703,0.02703,0.02703,0.02703,29072801,0
MO.US,D,19710415,000000,0.02703,0.02703,0.02703,0.02703,19843341,0
MO.US,D,19710416,000000,0.02703,0.02703,0.02703,0.02703,46301127,0
MO.US,D,19710419,000000,0.02703,0.02703,0.02703,0.02703,39686674,0
MO.US,D,19710420,000000,0.02703,0.02703,0.02703,0.02703,12152121,0
MO.US,D,19710421,000000,0.02703,0.02703,0.02703,0.02703,5922236,0
MO.US,D,19710422,000000,0.02703,0.02703,0.02703,0.02703,10460055,0
MO.US,D,19710423,000000,0.02703,0.02703,0.02703,0.02703,13998014,0
MO.US,D,19710426,000000,0.02703,0.02703,0.02703,0.02703,18535834,0
MO.US,D,19710427,000000,0.02703,0.02703,0.02703,0.02703,17689796,0
MO.US,D,19710428,000000,0.02703,0.02703,0.02703,0.02703,35841067,0
MO.US,D,19710429,000000,0.02703,0.02703,0.02703,0.02703,26227049,0
MO.US,D,19710430,000000,0.02703,0.02703,0.02703,0.02703,21304667,0
MO.US,D,19710503,000000,0.02703,0.02703,0.02703,0.02703,13690365,0
MO.US,D,19710504,000000,0.02703,0.02703,0.02703,0.02703,13690365,0
MO.US,D,19710505,000000,0.02703,0.02703,0.02703,0.02703,16305376,0
MO.US,D,19710506,000000,0.02703,0.02703,0.02703,0.02703,22535268,0
MO.US,D,19710507,000000,0.02703,0.02703,0.02703,0.02703,15613167,0
MO.US,D,19710510,000000,0.02703,0.02703,0.02703,0.02703,23919684,0
MO.US,D,19710511,000000,0.02703,0.02703,0.02703,0.02703,23919684,0
MO.US,D,19710512,000000,0.02703,0.02703,0.02703,0.02703,10229315,0
MO.US,D,19710513,000000,0.02703,0.02703,0.02703,0.02703,24996453,0
MO.US,D,19710514,000000,0.02703,0.02703,0.02703,0.02703,10998438,0
MO.US,D,19710517,000000,0.02703,0.02703,0.02703,0.02703,12075210,0
MO.US,D,19710518,000000,0.02703,0.02703,0.02703,0.02703,63221801,0
MO.US,D,19710519,000000,0.02703,0.02703,0.02703,0.02703,23458212,0
MO.US,D,19710520,000000,0.02703,0.02703,0.02703,0.02703,36687101,0
MO.US,D,19710521,000000,0.02703,0.02703,0.02703,0.02703,11536827,0
MO.US,D,19710524,000000,0.02703,0.02703,0.02703,0.02703,32918405,0
MO.US,D,19710525,000000,0.02703,0.02703,0.02703,0.02703,17382147,0
MO.US,D,19710526,000000,0.02703,0.02703,0.02703,0.02703,9152546,0
MO.US,D,19710527,000000,0.02703,0.02703,0.02703,0.02703,10613876,0
MO.US,D,19710528,000000,0.02703,0.02703,0.02703,0.02703,16689941,0
MO.US,D,19710601,000000,0.02703,0.02703,0.02703,0.02703,16305376,0
MO.US,D,19710602,000000,0.02703,0.02703,0.02703,0.02703,18151277,0
MO.US,D,19710603,000000,0.02703,0.02703,0.02703,0.02703,25919398,0
MO.US,D,19710604,000000,0.02703,0.02703,0.02703,0.02703,20381720,0
MO.US,D,19710607,000000,0.02703,0.02703,0.02703,0.02703,13921097,0
MO.US,D,19710608,000000,0.02703,0.02703,0.02703,0.02703,14151840,0
MO.US,D,19710609,000000,0.02703,0.02703,0.02703,0.02703,16228464,0
MO.US,D,19710610,000000,0.02703,0.02703,0.02703,0.02703,17382147,0
MO.US,D,19710611,000000,0.02703,0.02703,0.02703,0.02703,32995320,0
MO.US,D,19710614,000000,0.02703,0.02703,0.02703,0.02703,14305663,0
MO.US,D,19710615,000000,0.02703,0.02703,0.02703,0.02703,14151840,0
MO.US,D,19710616,000000,0.02703,0.02703,0.02703,0.02703,16536115,0
MO.US,D,19710617,000000,0.02703,0.02703,0.02703,0.02703,6537529,0
MO.US,D,19710618,000000,0.02703,0.02703,0.02703,0.02703,24073507,0
MO.US,D,19710621,000000,0.02703,0.02703,0.02703,0.02703,30841775,0
MO.US,D,19710622,000000,0.02703,0.02703,0.02703,0.02703,34764298,0
MO.US,D,19710623,000000,0.02703,0.02703,0.02703,0.02703,36225632,0
MO.US,D,19710624,000000,0.02703,0.02703,0.02703,0.02703,15459351,0
MO.US,D,19710625,000000,0.02703,0.02703,0.02703,0.02703,10306230,0
MO.US,D,19710628,000000,0.02703,0.02703,0.02703,0.02703,3230314,0
MO.US,D,19710629,000000,0.02703,0.02703,0.02703,0.02703,5230028,0
MO.US,D,19710630,000000,0.02703,0.02703,0.02703,0.02703,17228324,0
MO.US,D,19710701,000000,0.02703,0.02703,0.02703,0.02703,9460201,0
MO.US,D,19710702,000000,0.02703,0.02703,0.02703,0.02703,9075634,0
MO.US,D,19710706,000000,0.02703,0.02703,0.02703,0.02703,11536827,0
MO.US,D,19710707,000000,0.02703,0.02703,0.02703,0.02703,14844052,0
MO.US,D,19710708,000000,0.02703,0.02703,0.02703,0.02703,14767134,0
MO.US,D,19710709,000000,0.02703,0.02703,0.02703,0.02703,14613308,0
MO.US,D,19710712,000000,0.02703,0.02703,0.02703,0.02703,36071801,0
MO.US,D,19710713,000000,0.02703,0.02703,0.02703,0.02703,64913867,0
MO.US,D,19710714,000000,0.02703,0.02703,0.02703,0.02703,48531581,0
MO.US,D,19710715,000000,0.02703,0.02703,0.02703,0.02703,12921244,0
MO.US,D,19710716,000000,0.02703,0.02703,0.02703,0.02703,24611891,0
MO.US,D,19710719,000000,0.02703,0.02703,0.02703,0.02703,9460201,0
MO.US,D,19710720,000000,0.02703,0.02703,0.02703,0.02703,14305663,0
MO.US,D,19710721,000000,0.02703,0.02703,0.02703,0.02703,3153399,0
MO.US,D,19710722,000000,0.02703,0.02703,0.02703,0.02703,9921668,0
MO.US,D,19710723,000000,0.02703,0.02703,0.02703,0.02703,24842629,0
MO.US,D,19710726,000000,0.02703,0.02703,0.02703,0.02703,8537251,0
MO.US,D,19710727,000000,0.02703,0.02703,0.02703,0.02703,16151557,0
MO.US,D,19710728,000000,0.02703,0.02703,0.02703,0.02703,9075634,0
MO.US,D,19710729,000000,0.02703,0.02703,0.02703,0.02703,6460620,0
MO.US,D,19710730,000000,0.02703,0.02703,0.02703,0.02703,6614444,0
MO.US,D,19710802,000000,0.02703,0.02703,0.02703,0.02703,9460201,0
MO.US,D,19710803,000000,0.02703,0.02703,0.02703,0.02703,11998302,0
MO.US,D,19710804,000000,0.02703,0.02703,0.02703,0.02703,19228046,0
MO.US,D,19710805,000000,0.02703,0.02703,0.02703,0.02703,11998302,0
MO.US,D,19710806,000000,0.02703,0.02703,0.02703,0.02703,26919265,0
MO.US,D,19710809,000000,0.02703,0.02703,0.02703,0.02703,12998157,0
MO.US,D,19710810,000000,0.02703,0.02703,0.02703,0.02703,42147871,0
MO.US,D,19710811,000000,0.02703,0.02703,0.02703,0.02703,34533565,0
MO.US,D,19710812,000000,0.02703,0.02703,0.02703,0.02703,22919825,0
MO.US,D,19710813,000000,0.02703,0.02703,0.02703,0.02703,15228603,0
MO.US,D,19710816,000000,0.02703,0.02703,0.02703,0.02703,24688809,0
MO.US,D,19710817,000000,0.02703,0.02703,0.02703,0.02703,35994897,0
MO.US,D,19710818,000000,0.02703,0.02703,0.02703,0.02703,18458921,0
MO.US,D,19710819,000000,0.02703,0.02703,0.02703,0.02703,12998157,0
MO.US,D,19710820,000000,0.02703,0.03231,0.02703,0.02703,21150845,0
MO.US,D,19710823,000000,0.02703,0.03231,0.02703,0.03231,29072801,0
MO.US,D,19710824,000000,0.03231,0.03231,0.03231,0.03231,12613592,0
MO.US,D,19710825,000000,0.03231,0.03231,0.03231,0.03231,18843487,0
MO.US,D,19710826,000000,0.03231,0.03231,0.03231,0.03231,8921806,0
MO.US,D,19710827,000000,0.03231,0.03231,0.03231,0.03231,6614444,0
MO.US,D,19710830,000000,0.03231,0.03231,0.02703,0.02703,7537391,0
MO.US,D,19710831,000000,0.02703,0.03231,0.02703,0.02703,44224491,0
MO.US,D,19710901,000000,0.02703,0.03231,0.02703,0.02703,11767561,0
MO.US,D,19710902,000000,0.02703,0.02703,0.02703,0.02703,26842347,0
MO.US,D,19710903,000000,0.02703,0.03231,0.02703,0.03231,10844620,0
MO.US,D,19710907,000000,0.03231,0.03231,0.03231,0.03231,22612181,0
MO.US,D,19710908,000000,0.03231,0.03231,0.03231,0.03231,13921097,0
MO.US,D,19710909,000000,0.03231,0.03231,0.03231,0.03231,13075071,0
MO.US,D,19710910,000000,0.03231,0.03231,0.03231,0.03231,11690647,0
MO.US,D,19710913,000000,0.03231,0.03231,0.03231,0.03231,7460475,0
MO.US,D,19710914,000000,0.03231,0.03231,0.03231,0.03231,10460055,0
MO.US,D,19710915,000000,0.03231,0.03231,0.03231,0.03231,4999289,0
MO.US,D,19710916,000000,0.03231,0.03231,0.03231,0.03231,4768556,0
MO.US,D,19710917,000000,0.03231,0.03231,0.03231,0.03231,4460908,0
MO.US,D,19710920,000000,0.03231,0.03231,0.02703,0.03231,8383425,0
MO.US,D,19710921,000000,0.03231,0.03231,0.02703,0.02703,7306654,0
MO.US,D,19710922,000000,0.02703,0.03231,0.02703,0.02703,22304524,0
MO.US,D,19710923,000000,0.02703,0.02703,0.02703,0.02703,16228464,0
MO.US,D,19710924,000000,0.02703,0.02703,0.02703,0.02703,8998722,0
MO.US,D,19710927,000000,0.02703,0.02703,0.02703,0.02703,12844335,0
MO.US,D,19710928,000000,0.02703,0.02703,0.02703,0.02703,15613167,0
MO.US,D,19710929,000000,0.02703,0.02703,0.02703,0.02703,8229597,0
MO.US,D,19710930,000000,0.02703,0.02703,0.02703,0.02703,6383708,0
MO.US,D,19711001,000000,0.02703,0.02703,0.02703,0.02703,6768267,0
MO.US,D,19711004,000000,0.02703,0.02703,0.02703,0.02703,10921528,0
MO.US,D,19711005,000000,0.02703,0.02703,0.02703,0.02703,8844896,0
MO.US,D,19711006,000000,0.02703,0.02703,0.02703,0.02703,11075360,0
MO.US,D,19711007,000000,0.02703,0.02703,0.02703,0.02703,18920391,0
MO.US,D,19711008,000000,0.02703,0.02703,0.02703,0.02703,8691073,0
MO.US,D,19711011,000000,0.02703,0.02703,0.02703,0.02703,7691215,0
MO.US,D,19711012,000000,0.02703,0.02703,0.02703,0.02703,7075914,0
MO.US,D,19711013,000000,0.02703,0.02703,0.02703,0.02703,16536115,0
MO.US,D,19711014,000000,0.02703,0.02703,0.02703,0.02703,60299139,0
MO.US,D,19711015,000000,0.02703,0.02703,0.02703,0.02703,21227755,0
MO.US,D,19711018,000000,0.02703,0.02703,0.02703,0.02703,33995177,0
MO.US,D,19711019,000000,0.02703,0.02703,0.02703,0.02703,44685970,0
MO.US,D,19711020,000000,0.02703,0.02703,0.02703,0.02703,15536256,0
MO.US,D,19711021,000000,0.02703,0.02703,0.02703,0.02703,24996453,0
MO.US,D,19711022,000000,0.02703,0.02703,0.02703,0.02703,17843625,0
MO.US,D,19711025,000000,0.02703,0.02703,0.02703,0.02703,6076063,0
MO.US,D,19711026,000000,0.02703,0.02703,0.02703,0.02703,12075210,0
MO.US,D,19711027,000000,0.02703,0.02703,0.02703,0.02703,27996029,0
MO.US,D,19711028,000000,0.02703,0.02703,0.02703,0.02703,37840788,0
MO.US,D,19711029,000000,0.02703,0.02703,0.02703,0.02703,18843487,0
MO.US,D,19711101,000000,0.02703,0.02703,0.02703,0.02703,9383279,0
MO.US,D,19711102,000000,0.02703,0.02703,0.02703,0.02703,16766848,0
MO.US,D,19711103,000000,0.02703,0.02703,0.02703,0.02703,18074359,0
MO.US,D,19711104,000000,0.02703,0.02703,0.02703,0.02703,25227190,0
MO.US,D,19711105,000000,0.02703,0.02703,0.02703,0.02703,35917979,0
MO.US,D,19711108,000000,0.02703,0.02703,0.02703,0.02703,12459780,0
MO.US,D,19711109,000000,0.02703,0.02703,0.02703,0.02703,22689086,0
MO.US,D,19711110,000000,0.02703,0.02703,0.02703,0.02703,6152974,0
MO.US,D,19711111,000000,0.02703,0.02703,0.02703,0.02703,25996313,0
MO.US,D,19711112,000000,0.02703,0.02703,0.02703,0.02703,25227190,0
MO.US,D,19711115,000000,0.02703,0.02703,0.02703,0.02703,8460339,0
MO.US,D,19711116,000000,0.02703,0.02703,0.02703,0.02703,23458212,0
MO.US,D,19711117,000000,0.02703,0.02703,0.02703,0.02703,9383279,0
MO.US,D,19711118,000000,0.02703,0.02703,0.02703,0.02703,21766140,0
MO.US,D,19711119,000000,0.02703,0.02703,0.0215,0.02703,53146315,0
MO.US,D,19711122,000000,0.02703,0.02703,0.02703,0.02703,25842488,0
MO.US,D,19711123,000000,0.02703,0.02703,0.0215,0.02703,42455514,0
MO.US,D,19711124,000000,0.02703,0.02703,0.0215,0.02703,20074074,0
MO.US,D,19711126,000000,0.02703,0.02703,0.02703,0.02703,18074359,0
MO.US,D,19711129,000000,0.02703,0.02703,0.02703,0.02703,44916709,0
